Temperature,Humidity,Light,Outlook,Outside_UV,Outside_Temp,Outside_Humidity,Month,Day,WeekDay,Hour,Occupancy,hr_before,hr_after
14,80,2,4,1,4.8,87,1,6,6,14,0,67,70
14,80,2,4,0,4.6,89,1,6,6,16,0,67,70
14,80,2,4,0,4.7,89,1,6,6,16,0,80,70
15,79,2,4,0,4.7,89,1,6,6,16,0,79,70
11,71,0,1,0,5.1,88,1,14,7,4,0,71,70
11,70,0,1,0,5.1,87,1,14,7,4,0,73,75
11,69,0,1,0,4.7,86,1,14,7,6,0,83,75
12,67,0,5,0,5.9,98,3,4,7,3,0,83,77
12,62,0,0,0,2.1,90,2,10,6,6,0,83,77
11,70,0,1,0,4.6,85,1,14,7,6,0,79,78
11,70,0,1,0,4.6,85,1,14,7,7,0,80,78
11,70,0,1,0,4.4,84,1,14,7,8,0,80,79
11,70,0,1,1,4.4,84,1,14,7,9,0,80,67
11,70,0,1,1,4.4,84,1,14,7,9,0,79,69
11,70,0,1,1,4.4,83,1,14,7,9,0,71,69
13,75,0,4,0,9.8,96,1,28,7,4,0,70,69
13,75,0,4,0,9.9,96,1,28,7,5,0,69,66
14,77,0,1,1,11.4,98,1,23,2,13,1,67,67
14,77,0,1,1,11.5,98,1,23,2,13,1,62,67
14,78,0,1,1,11.4,98,1,23,2,14,1,70,73
14,78,0,1,1,11.4,99,1,23,2,14,1,70,71
14,79,0,1,1,11.4,98,1,23,2,14,1,70,73
10,67,1,4,1,7,80,2,8,4,10,0,70,71
10,69,2,4,2,7.5,81,2,8,4,11,0,70,69
10,69,2,4,2,7.5,80,2,8,4,11,0,70,69
10,69,2,1,2,7,86,2,8,4,12,0,75,70
11,66,0,0,0,2.2,94,2,16,5,6,0,75,69
11,67,0,0,0,1.5,96,2,16,5,7,0,77,64
13,67,2,5,3,8.8,77,3,6,2,12,0,77,65
14,73,0,5,0,4.4,92,1,26,5,22,1,78,67
14,71,0,4,0,4.3,93,1,26,5,22,1,78,67
13,73,2,4,0,4.1,92,1,20,6,22,1,79,66
13,71,2,4,0,3.3,94,1,20,6,23,0,67,67
13,69,2,1,0,3.2,92,1,21,7,0,1,69,67
12,69,0,1,0,3.1,92,1,21,7,1,0,69,67
11,70,2,4,1,6.6,72,1,14,7,13,0,69,67
11,69,2,1,1,6.7,70,1,14,7,14,0,66,67
9,64,0,5,0,2.2,66,2,6,2,17,0,67,68
9,65,0,5,0,2.2,67,2,6,2,17,0,67,68
9,67,0,5,0,2,69,2,6,2,18,0,73,68
9,67,2,5,0,1.9,69,2,6,2,19,1,71,70
10,66,2,1,0,1.8,77,2,6,2,20,0,73,70
10,67,0,4,0,1.7,80,2,6,2,21,0,71,52
11,67,2,0,0,2.3,77,2,9,5,20,0,69,70
11,67,2,0,0,2.3,79,2,9,5,21,1,69,70
11,67,2,0,0,2.2,78,2,9,5,21,0,70,71
11,67,2,0,0,2.2,79,2,9,5,21,1,69,72
11,68,2,0,0,1.8,83,2,9,5,22,1,64,72
11,68,2,0,0,1.7,84,2,9,5,22,1,65,72
11,68,2,5,2,10,85,3,4,7,13,1,67,76
11,70,1,5,2,10.1,81,3,4,7,14,0,67,76
11,70,2,5,2,10,86,3,4,7,14,0,66,76
8,52,0,5,2,-1.5,53,2,28,3,11,0,67,68
10,70,0,1,0,7.3,86,2,8,4,18,0,67,66
10,70,0,1,0,7.3,86,2,8,4,18,0,67,67
10,71,0,1,0,7.3,85,2,8,4,18,1,67,66
11,72,0,1,0,5.7,84,1,13,6,5,0,67,67
11,72,0,1,0,6,83,1,13,6,6,0,68,67
11,72,0,1,0,6.6,84,1,13,6,7,0,68,70
12,76,2,4,0,9.7,88,1,20,6,18,1,68,70
12,76,2,1,0,8.9,92,1,20,6,19,0,70,70
12,76,2,4,0,7.8,91,1,20,6,19,1,70,70
12,68,2,5,1,6.7,89,2,17,6,10,0,52,70
13,66,0,5,0,5.2,75,2,11,7,4,0,70,59
12,67,0,0,0,4.1,75,2,11,7,6,0,70,61
12,66,0,0,0,3.3,80,2,11,7,7,0,71,58
12,67,0,0,0,3.4,80,2,11,7,7,0,72,58
12,67,0,0,1,3.5,81,2,11,7,8,0,72,67
11,70,0,1,0,4.4,84,1,14,7,7,0,72,71
11,70,0,1,0,4.3,84,1,14,7,8,0,76,70
11,70,0,1,0,4.3,85,1,14,7,8,0,76,69
11,70,0,1,0,4.3,85,1,14,7,9,0,76,76
11,70,0,1,0,4.3,84,1,14,7,9,0,68,76
11,59,2,5,0,0,84,2,8,4,0,0,66,67
11,61,2,5,0,0.5,84,2,8,4,0,0,67,69
10,58,0,5,0,-0.6,91,2,8,4,3,0,66,69
10,58,0,5,0,-0.6,91,2,8,4,4,0,67,69
8,67,2,7,0,-1.7,91,3,1,4,21,0,67,69
13,71,2,1,0,3.7,93,1,20,6,23,1,70,68
13,70,2,1,0,3.2,92,1,21,7,1,0,70,65
13,69,2,1,0,3.1,92,1,21,7,1,1,70,65
10,76,0,4,0,7.2,91,1,12,5,17,0,70,77
10,76,0,4,0,7,92,1,12,5,17,0,70,77
11,67,0,5,1,6.8,57,2,22,4,16,1,59,67
12,69,2,5,0,7,92,3,4,7,22,0,61,78
12,69,2,5,0,6.7,87,3,4,7,23,1,58,74
12,69,2,5,0,6.3,91,3,5,1,0,1,58,73
12,69,0,5,0,6.8,90,3,5,1,1,0,67,67
12,68,0,0,0,6.1,96,3,5,1,3,0,71,67
9,65,0,1,0,3.3,94,3,3,6,1,0,70,64
9,65,0,6,0,2.6,96,3,3,6,4,0,69,72
14,77,0,1,1,10.8,93,1,29,1,14,1,76,83
14,77,1,1,1,10.7,95,1,29,1,14,0,76,80
13,67,2,5,2,8.6,77,3,6,2,12,0,67,78
14,78,1,1,1,11.3,91,1,29,1,13,0,69,79
13,74,2,4,0,8.4,89,1,22,1,22,0,69,76
13,73,0,5,0,8.9,91,1,23,2,1,1,69,50
12,67,0,0,1,3.6,80,2,11,7,8,0,69,50
12,67,1,0,1,5.3,74,2,11,7,9,0,68,49
12,64,1,5,1,6.9,65,2,11,7,11,0,65,48
10,72,2,6,0,7.3,98,2,14,3,18,1,65,73
13,83,2,4,1,11.5,91,1,15,1,12,0,77,79
13,80,2,5,1,11,83,1,15,1,14,0,77,77
13,78,2,5,1,10.9,80,1,15,1,15,0,67,76
12,79,0,5,1,10.9,82,1,15,1,15,0,78,69
12,76,0,5,0,8.1,84,1,15,1,17,0,74,62
8,50,0,0,0,-5.8,89,2,28,3,4,0,73,76
8,50,0,0,0,-5.7,89,2,28,3,4,0,67,76
8,49,0,5,0,-5.8,91,2,28,3,4,0,67,75
8,48,0,5,0,-5.8,91,2,28,3,5,0,64,75
13,73,0,4,0,9.2,86,3,15,4,18,0,72,75
14,79,0,4,0,5.1,94,1,5,5,17,0,83,70
14,77,0,4,0,9.4,93,1,29,1,17,0,80,77
14,76,0,0,0,7.1,95,1,29,1,19,1,78,78
11,69,2,5,3,9.8,84,3,4,7,13,1,79,79
10,62,0,4,0,0.4,90,2,14,3,4,0,76,70
14,76,0,5,0,9.9,98,1,28,7,2,0,50,52
14,76,0,5,0,9.8,98,1,28,7,2,0,50,50
14,75,0,5,0,9.5,98,1,28,7,3,1,49,50
14,75,2,5,0,9.4,98,1,28,7,3,1,48,51
13,75,0,4,0,9.9,96,1,28,7,5,0,73,52
11,70,0,4,0,4.8,85,1,14,7,6,0,79,52
14,77,0,1,1,11.4,98,1,23,2,13,1,77,53
14,78,0,1,1,11.4,99,1,23,2,14,1,76,55
14,79,0,1,0,11.5,98,1,23,2,15,1,69,67
14,70,0,5,1,10.2,72,1,22,1,14,0,62,68
8,52,2,5,1,-0.2,36,2,28,3,15,0,76,68
8,50,0,4,2,1.6,54,2,27,2,13,1,76,68
8,50,2,4,2,1.1,55,2,27,2,13,0,75,68
8,51,2,4,2,1,56,2,27,2,13,0,75,68
8,52,0,4,0,1.1,70,2,27,2,14,0,75,69
8,52,1,4,1,0.5,75,2,27,2,14,0,70,68
8,53,2,7,1,-0.4,73,2,27,2,15,0,77,70
8,55,2,4,1,0.3,73,2,27,2,16,1,78,70
9,67,0,1,0,2.5,96,3,3,6,6,0,79,70
9,68,0,4,0,2.6,96,3,3,6,6,1,70,71
9,68,0,1,0,2.7,96,3,3,6,7,0,52,68
9,68,0,1,1,2.7,96,3,3,6,7,0,50,68
9,68,0,1,1,2.9,96,3,3,6,8,0,50,69
9,68,0,6,1,3.2,96,3,3,6,9,0,51,69
9,69,0,6,1,3.2,96,3,3,6,9,0,52,69
9,68,2,6,2,3.5,94,3,3,6,10,0,52,69
12,70,0,6,1,5.7,96,3,5,1,16,0,53,68
12,70,0,1,1,5.9,96,3,5,1,16,0,55,67
12,70,0,1,0,6.7,95,3,5,1,18,1,67,62
12,71,0,4,0,7.1,95,3,5,1,19,1,68,62
12,68,0,5,0,-0.3,99,1,30,2,7,0,68,71
12,68,0,5,0,-0.3,99,1,30,2,7,0,68,71
12,69,0,2,0,-0.3,99,1,30,2,8,0,68,73
12,69,0,5,1,5.2,98,3,5,1,7,0,68,74
12,69,2,0,1,4.8,90,1,30,2,10,0,69,74
12,69,1,4,2,6.9,93,3,5,1,11,0,68,73
13,68,0,5,0,9.4,77,1,22,1,16,0,70,82
11,67,2,5,0,4.9,87,2,12,1,23,1,70,69
10,62,0,0,0,-1.9,96,2,14,3,2,0,70,69
10,62,0,0,0,-1.9,97,2,14,3,3,0,71,69
12,71,0,6,0,5.7,99,1,21,7,9,0,68,69
12,71,0,6,1,6.4,99,1,21,7,10,0,68,67
12,73,0,6,1,8.2,99,1,21,7,12,0,69,73
12,74,0,6,1,9,99,1,21,7,13,0,69,73
12,74,0,6,0,9.4,99,1,21,7,14,1,69,68
12,73,0,6,1,9.5,99,1,21,7,14,1,69,68
16,82,2,5,1,8.4,74,1,5,5,11,1,68,68
10,69,0,6,1,5.9,81,2,14,3,9,0,67,68
10,69,0,6,1,5,85,2,14,3,9,0,62,68
10,69,0,6,1,4.6,90,2,14,3,10,0,62,73
13,69,1,5,1,1,99,1,30,2,9,0,71,68
12,67,0,0,0,3.3,80,2,11,7,7,0,71,76
13,73,0,4,0,9.4,94,1,23,2,3,0,73,75
13,73,0,1,0,9.1,97,1,23,2,5,0,74,74
11,68,2,5,2,10.4,66,2,16,5,11,1,74,74
11,68,2,5,2,11,69,2,16,5,12,0,73,67
12,68,2,5,1,10.5,70,2,16,5,13,1,82,68
11,68,2,5,1,10.5,64,2,16,5,13,0,69,68
11,68,2,5,1,10.6,66,2,16,5,14,0,69,70
14,73,1,5,2,9.5,91,3,15,4,9,0,69,69
13,68,2,4,2,8.1,80,3,6,2,11,0,69,48
14,76,0,0,0,7,95,1,29,1,19,1,67,41
14,75,0,0,0,5.4,97,1,29,1,21,0,73,78
14,74,0,0,0,5.1,97,1,29,1,21,1,73,80
14,74,0,0,0,4.5,97,1,29,1,22,1,68,78
12,67,0,6,1,5,94,2,13,2,10,0,68,79
12,68,0,6,1,5.1,96,2,13,2,11,0,68,78
12,68,2,6,2,5.1,94,2,13,2,11,0,68,40
12,70,0,5,0,6.3,88,2,16,5,22,0,68,39
12,69,0,4,0,6.3,89,2,16,5,23,0,73,38
8,48,0,4,0,-3.5,69,2,28,3,21,0,68,32
7,41,0,4,0,-3.7,64,2,28,3,23,0,76,75
12,78,2,1,0,10.9,99,1,21,7,20,1,75,75
12,80,0,1,0,10.7,99,1,21,7,21,0,74,75
13,78,0,1,0,10.6,98,1,21,7,21,1,74,75
13,79,0,4,0,10.7,97,1,21,7,22,0,67,72
13,78,0,1,0,10.8,93,1,21,7,23,0,68,74
7,40,0,1,0,-3.7,64,2,28,3,23,0,68,74
7,39,0,1,0,-3.9,64,3,1,4,1,0,70,72
7,38,0,1,0,-3.9,62,3,1,4,2,0,69,72
7,32,0,1,0,-3.9,60,3,1,4,2,0,48,71
13,75,1,5,1,8.7,93,1,22,1,10,1,41,73
13,75,2,5,1,9.9,86,1,22,1,11,0,78,73
13,75,2,5,1,10.1,86,1,22,1,11,0,80,68
13,75,2,5,1,10.2,86,1,22,1,11,0,78,67
10,72,0,1,1,4.8,95,3,3,6,16,0,79,68
12,74,0,4,0,8.5,98,2,15,4,1,0,78,68
14,74,2,1,0,8,97,3,15,4,22,1,40,70
11,72,0,1,0,6.1,84,1,13,6,6,0,39,70
11,72,0,1,0,6.3,84,1,13,6,7,0,38,68
11,71,0,1,0,6.8,84,1,13,6,8,0,32,70
14,73,2,6,0,8,97,3,16,5,0,0,75,71
14,73,2,1,0,7.9,96,3,16,5,0,0,75,70
14,68,0,5,0,2.3,97,1,27,6,1,1,75,73
14,67,0,5,0,3.9,93,1,27,6,3,1,75,74
12,68,2,5,0,6.1,96,3,5,1,3,0,72,74
12,68,2,5,0,6.1,96,3,5,1,3,1,74,74
12,70,0,4,1,6.6,93,3,5,1,12,1,74,75
12,70,0,6,1,6.5,95,3,5,1,12,0,72,76
11,68,0,4,0,6.5,89,2,16,5,18,0,72,68
11,70,0,5,0,6.5,86,2,16,5,19,1,71,62
12,71,2,5,0,6.3,86,2,16,5,21,1,73,73
13,70,2,4,0,5.9,97,3,5,1,23,1,73,74
12,73,1,1,1,8.1,95,1,20,6,12,0,68,67
12,74,0,1,1,8.2,96,1,20,6,12,1,67,69
12,74,0,1,1,8.3,96,1,20,6,12,1,68,67
12,74,0,1,1,8.3,96,1,20,6,12,1,68,67
12,75,1,1,1,8.4,96,1,20,6,13,0,70,67
12,76,0,6,1,8.8,96,1,20,6,14,0,70,55
13,68,1,5,2,8.3,82,3,6,2,10,0,68,74
10,62,2,5,1,7.7,62,2,12,1,15,1,70,74
11,73,0,6,0,8.6,95,1,15,1,4,0,71,74
11,74,0,6,0,8.6,97,1,15,1,6,0,70,73
10,67,2,0,1,6.1,55,2,23,5,15,0,73,73
11,69,0,5,0,3.6,86,2,9,5,6,0,74,80
11,67,0,0,1,2.7,80,2,9,5,8,0,74,66
11,67,0,0,1,3.3,78,2,9,5,9,0,74,64
11,67,1,0,1,3.6,77,2,9,5,9,0,75,64
8,55,2,4,1,0.4,70,2,27,2,16,0,76,67
13,74,0,4,0,8.6,90,1,22,1,22,0,68,67
13,74,0,5,0,9.1,89,1,23,2,1,0,62,63
13,74,0,5,0,9.5,93,1,23,2,2,0,73,72
13,73,0,4,1,9.4,87,3,15,4,17,0,74,76
13,73,0,6,0,9.2,86,3,15,4,19,0,67,75
14,80,0,5,0,7.4,76,1,5,5,15,0,69,74
11,66,0,0,0,2.2,93,2,16,5,6,0,67,74
10,64,0,0,0,2.2,70,2,23,5,18,0,67,74
10,64,2,0,0,1.8,71,2,23,5,19,1,67,62
10,67,2,0,0,1,75,2,23,5,20,1,55,57
11,67,2,0,0,0.8,76,2,23,5,20,1,74,64
10,63,0,5,0,0.8,78,2,23,5,22,0,74,65
11,72,0,1,0,6.5,83,1,13,6,7,0,74,65
12,76,2,4,0,9.9,86,1,20,6,18,1,73,65
12,75,2,4,0,5.7,92,1,20,6,20,1,73,73
13,74,2,1,0,5.6,91,1,20,6,21,1,80,57
13,74,2,1,0,5.5,92,1,20,6,21,0,66,70
12,74,2,1,0,4.7,92,1,20,6,21,0,64,75
11,62,0,0,0,-0.1,77,2,22,4,22,0,64,75
10,57,0,5,0,0.3,84,2,23,5,2,0,67,74
9,64,0,1,0,-0.4,94,3,2,5,19,0,67,73
9,65,2,6,0,0.2,97,3,2,5,21,0,63,69
9,65,2,6,0,0.3,97,3,2,5,21,0,72,68
9,65,2,6,0,0.4,98,3,2,5,22,0,76,69
13,73,2,5,2,10.9,86,3,15,4,14,0,75,69
10,57,0,5,0,0.5,79,2,24,6,0,0,74,69
11,70,0,0,0,7.2,89,3,4,7,17,0,74,69
13,75,2,1,0,9.5,98,2,10,6,21,1,74,63
14,75,0,1,0,9.6,98,2,10,6,21,1,62,62
13,74,0,5,0,10,97,2,10,6,23,0,57,66
13,73,0,4,0,9.3,81,3,14,3,17,0,64,72
13,69,1,5,1,0.8,99,1,30,2,9,0,65,72
13,68,1,5,1,1.3,99,1,30,2,9,0,65,72
12,69,1,5,1,1.4,99,1,30,2,9,0,65,69
12,69,1,5,1,1.5,99,1,30,2,9,0,73,69
12,69,2,0,1,3.1,97,1,30,2,10,0,57,69
12,69,2,0,1,4.4,93,1,30,2,10,0,70,79
8,63,2,7,0,-2.3,90,3,1,4,19,0,75,69
8,62,2,7,0,-2,91,3,1,4,20,0,75,70
8,66,2,7,0,-1.7,91,3,1,4,21,0,74,72
11,72,0,1,0,7.1,84,1,14,7,23,0,73,70
11,72,2,1,0,7.2,86,1,15,1,0,0,69,68
11,72,0,1,0,8.2,89,1,15,1,1,0,68,67
12,69,0,1,0,3.1,92,1,21,7,2,0,69,67
12,69,0,1,0,3.1,93,1,21,7,3,0,69,60
12,69,0,1,0,3.2,94,1,21,7,5,0,69,61
14,79,0,6,0,5.6,92,1,5,5,16,0,69,62
10,69,0,6,1,5.2,95,2,14,3,13,0,63,62
10,70,0,1,1,5.4,96,2,14,3,13,0,62,63
14,72,0,4,0,4,93,1,26,5,23,1,66,64
14,70,0,5,0,3.7,95,1,27,6,0,1,72,64
14,68,0,5,0,2.4,97,1,27,6,1,0,72,65
14,67,0,5,0,2.9,96,1,27,6,2,0,72,66
14,67,2,5,0,3.6,94,1,27,6,2,1,69,66
10,60,2,0,1,8.6,54,2,12,1,14,1,69,66
10,61,2,0,1,7.6,61,2,12,1,15,1,69,65
10,62,2,0,1,7.7,60,2,12,1,15,1,79,69
10,62,2,5,1,7.7,61,2,12,1,15,1,69,69
10,63,2,5,1,7.8,62,2,12,1,15,1,70,69
10,64,1,5,1,7.3,63,2,12,1,16,0,72,69
10,64,0,5,0,5.3,77,2,12,1,17,0,70,70
10,65,0,5,0,4.9,79,2,12,1,17,0,68,59
11,66,0,5,0,5.5,75,2,13,2,18,0,67,58
11,66,0,0,0,4.8,77,2,13,2,18,0,67,62
11,66,0,0,0,4.2,75,2,13,2,19,0,60,63
11,65,2,0,0,2.7,79,2,13,2,21,1,61,62
12,69,0,4,0,3.1,92,1,21,7,3,0,62,73
12,69,0,6,0,3.1,93,1,21,7,4,0,62,75
12,69,0,6,0,3.1,93,1,21,7,5,0,63,75
12,69,0,6,0,3,93,1,21,7,5,0,64,75
11,70,0,6,0,4.5,97,1,21,7,8,0,64,70
7,59,0,7,0,-3.4,94,3,1,4,16,0,65,70
7,58,0,7,0,-3.2,94,3,1,4,18,0,66,67
7,62,0,7,0,-3.2,94,3,1,4,18,1,66,67
9,63,0,1,1,-0.7,85,3,2,5,10,1,66,67
9,62,1,1,1,-0.6,84,3,2,5,11,0,65,67
14,73,2,6,0,7.4,94,3,14,3,23,1,69,68
11,75,2,4,1,8.2,87,1,12,5,12,1,69,68
11,75,1,4,1,8.2,91,1,12,5,14,0,69,67
11,75,0,4,1,8.2,92,1,12,5,14,0,69,68
12,70,2,5,0,6.1,93,3,4,7,19,0,70,67
12,70,2,4,0,6.3,93,3,4,7,20,0,59,65
11,67,2,0,0,2.3,76,2,9,5,20,0,58,70
11,67,2,0,0,2.4,76,2,9,5,20,0,62,76
11,67,2,0,0,2.5,77,2,9,5,20,0,63,76
11,67,2,0,0,2.2,79,2,9,5,21,1,62,63
11,68,2,0,0,2.2,80,2,9,5,22,1,73,66
11,68,2,0,0,2,82,2,9,5,22,1,75,67
11,67,2,0,0,1.4,85,2,9,5,22,1,75,65
11,68,2,0,0,1.1,86,2,9,5,23,1,75,69
11,67,2,0,0,1.1,86,2,9,5,23,1,70,75
10,65,2,0,1,6,55,2,23,5,16,0,70,69
12,70,0,5,1,8.3,83,3,6,2,14,0,67,69
12,76,0,6,0,8.4,96,1,22,1,7,0,67,69
13,76,0,4,0,8,97,1,22,1,8,0,67,73
9,63,0,1,0,-0.5,94,3,2,5,19,0,67,68
9,66,2,6,0,0,95,3,2,5,20,0,68,68
9,67,2,6,0,0,96,3,2,5,21,0,68,67
9,65,2,1,0,3.2,96,3,2,5,22,0,67,68
10,69,0,6,1,4.5,88,2,14,3,10,0,68,67
14,75,0,1,0,10,90,1,29,1,8,0,67,67
10,69,2,4,2,7.5,79,2,8,4,12,1,65,73
10,69,2,4,2,7.5,80,2,8,4,12,1,70,73
10,69,1,1,1,7.4,84,2,8,4,13,0,76,73
12,73,2,4,0,6.4,85,1,13,6,0,0,76,71
13,68,1,4,2,5.8,97,3,6,2,9,0,63,69
13,68,1,4,2,5.9,96,3,6,2,9,0,66,67
11,67,0,2,0,1,99,2,17,6,6,0,67,70
11,68,0,2,1,1.5,99,2,17,6,8,0,65,64
12,67,0,5,0,5.4,98,3,4,7,5,0,69,71
12,67,0,4,0,5.1,98,3,4,7,6,0,75,71
12,73,0,4,0,8.4,95,2,15,4,5,0,69,71
12,73,0,4,0,8.3,94,2,15,4,5,0,69,70
12,73,0,4,0,8.2,93,2,15,4,6,0,69,58
13,71,1,5,1,7.6,84,2,15,4,9,0,73,58
12,69,0,4,1,6.7,93,3,5,1,12,1,68,58
12,67,0,0,1,4.3,79,2,11,7,9,0,68,58
13,70,1,5,1,8,80,2,15,4,9,0,67,71
9,64,0,1,0,-1.2,90,3,2,5,0,0,68,82
11,71,0,1,0,5.3,88,1,14,7,2,0,67,82
11,71,0,3,0,5.2,88,1,14,7,3,0,67,77
11,71,0,3,0,5.1,88,1,14,7,3,0,73,78
11,70,0,1,0,4.9,86,1,14,7,5,0,73,80
10,58,0,5,0,-0.2,90,2,8,4,4,0,73,89
10,58,0,5,0,-0.3,92,2,8,4,5,0,71,73
10,58,0,5,0,-0.3,92,2,8,4,5,0,69,69
10,58,0,5,0,-0.4,93,2,8,4,5,0,67,72
11,71,0,1,0,6.6,95,2,9,5,4,0,70,50
14,82,2,4,1,3,95,1,6,6,10,0,64,50
14,82,2,4,1,5.4,78,1,6,6,15,0,71,75
15,77,2,4,0,0,99,1,6,6,15,0,71,75
15,78,2,4,0,4.6,89,1,6,6,16,0,71,77
14,80,2,4,0,4.8,88,1,6,6,16,0,70,77
14,89,2,4,0,4.7,88,1,6,6,17,0,58,77
12,73,0,4,0,8.5,98,2,15,4,2,0,58,77
12,69,0,4,0,5.5,92,2,17,6,1,0,58,63
13,72,0,1,0,7.5,98,3,15,4,6,0,58,65
8,50,0,0,0,-5.7,90,2,28,3,7,0,71,65
8,50,0,0,0,-5.5,89,2,28,3,7,0,82,62
14,75,0,1,1,10,91,1,29,1,9,0,82,62
14,75,0,1,1,10.1,91,1,29,1,9,0,77,63
14,77,2,4,2,12.2,87,1,28,7,11,0,78,67
13,77,2,4,2,12.4,86,1,28,7,11,0,80,63
13,77,2,4,1,12.2,88,1,28,7,13,0,89,62
13,77,0,4,1,11,96,1,28,7,15,0,73,58
10,63,0,5,0,6.6,67,2,12,1,16,0,69,51
10,65,0,5,0,6,72,2,12,1,17,0,72,68
10,65,0,5,0,4.8,79,2,12,1,18,0,50,77
10,62,0,0,1,-1.1,85,2,23,5,8,0,50,80
10,62,0,0,1,-0.3,82,2,23,5,8,0,75,65
10,63,1,0,1,1.5,72,2,23,5,9,1,75,66
11,67,2,0,0,0.9,75,2,23,5,20,1,77,68
11,63,0,5,0,0.9,77,2,23,5,22,0,77,68
10,62,0,5,0,0.8,78,2,23,5,22,0,77,73
10,58,0,5,0,0.7,79,2,23,5,23,0,77,73
8,51,0,5,1,-5.4,88,2,28,3,7,0,63,71
10,68,2,4,2,7.6,79,2,8,4,11,1,65,54
12,77,0,1,0,10.1,98,1,15,1,8,0,65,54
12,80,0,4,1,10.3,98,1,15,1,10,0,62,54
9,65,0,5,0,2.1,67,2,6,2,18,1,62,72
9,66,2,5,0,1.9,69,2,6,2,19,1,63,71
9,68,2,5,0,1.9,69,2,6,2,19,1,67,75
10,68,2,5,0,1.8,75,2,6,2,20,1,63,75
13,73,0,5,0,7.4,89,1,16,2,1,0,62,75
14,73,2,5,2,10.3,86,3,15,4,11,0,58,73
13,71,2,5,1,8.1,79,1,26,5,13,0,51,61
6,54,0,1,1,-3.8,82,3,1,4,9,0,68,63
6,54,1,1,1,-3.5,79,3,1,4,11,0,77,63
6,54,1,1,1,-3.4,79,3,1,4,11,0,80,62
13,72,0,0,1,7.6,88,2,15,4,8,0,65,69
13,71,0,0,1,7.6,87,2,15,4,8,0,66,68
12,75,2,1,0,9,99,2,14,3,21,1,68,68
12,75,0,4,0,9.8,99,2,14,3,23,0,68,52
12,75,0,4,0,9.4,99,2,15,4,0,0,73,52
13,73,0,4,1,7.4,98,3,15,4,7,0,73,52
9,61,0,0,0,3.2,60,2,7,3,17,0,71,52
10,63,0,0,0,2.8,63,2,7,3,18,0,54,64
10,63,0,0,0,2.5,66,2,7,3,18,0,54,69
10,62,0,0,0,2.4,67,2,7,3,18,1,54,69
13,69,1,4,2,7.2,93,3,5,1,10,0,72,39
10,68,2,0,2,5.4,56,2,23,5,13,1,71,77
13,68,1,4,2,7.2,94,3,5,1,10,0,75,77
8,52,0,7,0,-1.1,74,2,27,2,17,0,75,77
8,52,2,4,2,-0.5,49,2,28,3,12,0,75,79
8,52,1,4,2,-0.4,49,2,28,3,12,0,73,78
8,52,2,4,2,-0.4,51,2,28,3,12,0,61,76
10,64,1,4,1,4.3,82,2,8,4,9,0,63,76
10,69,2,1,2,7.5,84,2,8,4,12,1,63,76
10,69,2,1,2,7,85,2,8,4,12,0,62,74
6,39,0,7,0,-4,81,3,1,4,5,0,69,74
13,77,2,4,1,11.8,88,1,28,7,10,0,68,74
13,77,2,4,2,12.5,86,1,28,7,11,0,68,74
13,77,0,4,1,12,92,1,28,7,14,0,52,72
13,79,0,4,0,10.7,97,1,21,7,22,0,52,72
13,78,0,1,0,10.8,95,1,21,7,23,0,52,72
13,76,0,1,0,9.6,91,1,22,1,2,0,52,76
13,76,0,1,0,9.5,92,1,22,1,2,0,64,61
13,76,0,1,0,9.4,91,1,22,1,2,0,69,61
11,74,0,4,0,7,87,1,13,6,19,0,69,58
11,74,2,1,0,6.7,85,1,13,6,20,1,39,59
11,74,2,1,0,6.7,85,1,13,6,20,1,77,62
11,74,2,1,0,6.7,84,1,13,6,21,0,77,73
13,72,0,5,0,7.5,97,3,16,5,5,0,77,73
13,72,0,5,0,7.5,97,3,16,5,5,0,79,73
13,72,0,5,0,7.6,96,3,16,5,6,0,78,73
12,76,0,6,0,8.5,96,1,22,1,6,0,76,73
9,61,2,0,1,4.4,62,2,7,3,11,0,76,73
9,61,2,0,1,4.5,61,2,7,3,11,0,76,68
9,58,2,0,1,5.1,57,2,7,3,12,1,74,68
9,59,2,0,1,5.5,56,2,7,3,12,0,74,71
9,62,1,0,1,6.2,53,2,7,3,13,0,74,70
13,73,0,4,0,9.3,87,3,15,4,17,0,74,70
13,73,0,4,0,9.2,86,3,15,4,18,0,72,70
13,73,0,4,0,9.3,86,3,15,4,18,0,72,70
13,73,0,6,0,9.2,87,3,15,4,19,0,72,69
13,73,0,1,0,9.2,86,3,15,4,19,0,76,76
13,73,0,1,0,8.7,91,3,15,4,19,0,61,67
9,68,0,4,0,2.6,96,3,3,6,7,0,61,67
9,68,0,1,0,2.9,96,3,3,6,8,0,58,68
11,71,2,1,0,7.4,84,2,8,4,21,0,59,72
11,70,0,1,0,7.4,85,2,8,4,22,1,62,73
11,70,2,6,0,7,93,2,8,4,23,1,73,70
11,70,2,6,0,6.8,95,2,8,4,23,1,73,70
11,70,2,6,0,6.8,95,2,8,4,23,0,73,70
13,69,2,5,0,5.8,97,3,5,1,23,1,73,70
10,76,0,4,0,7.3,91,1,12,5,16,0,73,71
10,67,0,0,0,4.6,81,2,12,1,18,0,73,71
10,67,0,0,0,4.7,81,2,12,1,18,0,68,71
10,68,2,5,0,4.3,87,2,12,1,19,1,68,72
13,72,0,4,0,9.2,87,3,15,4,18,1,71,73
